id	label	model
258110	Political Hate	conservative-banglabert
742169	None	conservative-banglabert
165073	Abusive	conservative-banglabert
643417	None	conservative-banglabert
907692	None	conservative-banglabert
275280	None	conservative-banglabert
384895	None	conservative-banglabert
123383	None	conservative-banglabert
917707	None	conservative-banglabert
745450	None	conservative-banglabert
803867	None	conservative-banglabert
847701	None	conservative-banglabert
649145	Political Hate	conservative-banglabert
43392	Abusive	conservative-banglabert
49441	Abusive	conservative-banglabert
275691	None	conservative-banglabert
391670	Political Hate	conservative-banglabert
314138	Abusive	conservative-banglabert
839026	None	conservative-banglabert
157218	None	conservative-banglabert
778108	None	conservative-banglabert
870715	None	conservative-banglabert
616055	None	conservative-banglabert
668381	None	conservative-banglabert
489761	None	conservative-banglabert
185761	Abusive	conservative-banglabert
100167	Political Hate	conservative-banglabert
315072	Abusive	conservative-banglabert
738286	None	conservative-banglabert
338348	None	conservative-banglabert
765870	None	conservative-banglabert
82863	Abusive	conservative-banglabert
593341	Profane	conservative-banglabert
301636	None	conservative-banglabert
727090	Abusive	conservative-banglabert
101307	Political Hate	conservative-banglabert
584003	None	conservative-banglabert
339635	Abusive	conservative-banglabert
212165	Political Hate	conservative-banglabert
874594	None	conservative-banglabert
716544	Abusive	conservative-banglabert
432071	Political Hate	conservative-banglabert
824273	None	conservative-banglabert
556833	None	conservative-banglabert
121793	None	conservative-banglabert
621848	Abusive	conservative-banglabert
901748	Abusive	conservative-banglabert
379127	Religious Hate	conservative-banglabert
797584	Political Hate	conservative-banglabert
701390	Abusive	conservative-banglabert
74565	None	conservative-banglabert
274380	Profane	conservative-banglabert
341397	None	conservative-banglabert
930015	None	conservative-banglabert
421289	Political Hate	conservative-banglabert
844379	None	conservative-banglabert
726196	Abusive	conservative-banglabert
909760	Profane	conservative-banglabert
242972	None	conservative-banglabert
455032	None	conservative-banglabert
166291	None	conservative-banglabert
748814	None	conservative-banglabert
276461	Abusive	conservative-banglabert
462154	None	conservative-banglabert
640026	None	conservative-banglabert
515649	Abusive	conservative-banglabert
356054	None	conservative-banglabert
376227	None	conservative-banglabert
326378	Abusive	conservative-banglabert
187405	Political Hate	conservative-banglabert
415419	None	conservative-banglabert
908300	Profane	conservative-banglabert
415991	None	conservative-banglabert
232905	None	conservative-banglabert
698594	Political Hate	conservative-banglabert
422977	Political Hate	conservative-banglabert
841903	Profane	conservative-banglabert
760929	Political Hate	conservative-banglabert
27236	Abusive	conservative-banglabert
593596	None	conservative-banglabert
610062	Abusive	conservative-banglabert
152602	None	conservative-banglabert
91377	None	conservative-banglabert
836207	Abusive	conservative-banglabert
383825	Political Hate	conservative-banglabert
430895	None	conservative-banglabert
598432	None	conservative-banglabert
56326	Abusive	conservative-banglabert
648234	None	conservative-banglabert
391087	Abusive	conservative-banglabert
221646	None	conservative-banglabert
432131	None	conservative-banglabert
76027	Political Hate	conservative-banglabert
714390	None	conservative-banglabert
754896	Abusive	conservative-banglabert
634128	Abusive	conservative-banglabert
652223	None	conservative-banglabert
76903	Abusive	conservative-banglabert
522714	Sexism	conservative-banglabert
277521	None	conservative-banglabert
207665	Abusive	conservative-banglabert
741524	Abusive	conservative-banglabert
890767	None	conservative-banglabert
107833	Abusive	conservative-banglabert
778538	Religious Hate	conservative-banglabert
531830	None	conservative-banglabert
202262	Political Hate	conservative-banglabert
847770	Religious Hate	conservative-banglabert
896431	None	conservative-banglabert
438900	Profane	conservative-banglabert
373867	Political Hate	conservative-banglabert
591905	None	conservative-banglabert
703607	None	conservative-banglabert
935236	Profane	conservative-banglabert
366459	None	conservative-banglabert
563337	None	conservative-banglabert
207001	Abusive	conservative-banglabert
224924	Political Hate	conservative-banglabert
523426	None	conservative-banglabert
700614	None	conservative-banglabert
10147	None	conservative-banglabert
171764	Political Hate	conservative-banglabert
165343	None	conservative-banglabert
848454	Abusive	conservative-banglabert
282788	None	conservative-banglabert
876428	None	conservative-banglabert
271961	Political Hate	conservative-banglabert
806071	Political Hate	conservative-banglabert
487580	None	conservative-banglabert
747986	None	conservative-banglabert
633199	Abusive	conservative-banglabert
291974	Political Hate	conservative-banglabert
393508	Political Hate	conservative-banglabert
48773	Profane	conservative-banglabert
825755	Abusive	conservative-banglabert
832701	None	conservative-banglabert
813713	None	conservative-banglabert
628510	None	conservative-banglabert
280650	Political Hate	conservative-banglabert
848448	Abusive	conservative-banglabert
45499	None	conservative-banglabert
334153	Abusive	conservative-banglabert
93565	Political Hate	conservative-banglabert
103396	None	conservative-banglabert
866150	Profane	conservative-banglabert
664350	None	conservative-banglabert
484324	None	conservative-banglabert
205386	Profane	conservative-banglabert
559709	None	conservative-banglabert
277969	Political Hate	conservative-banglabert
894098	None	conservative-banglabert
255790	Sexism	conservative-banglabert
575468	None	conservative-banglabert
711644	None	conservative-banglabert
336681	Abusive	conservative-banglabert
160199	None	conservative-banglabert
60462	None	conservative-banglabert
842795	None	conservative-banglabert
534433	None	conservative-banglabert
431742	Abusive	conservative-banglabert
136545	Abusive	conservative-banglabert
579541	None	conservative-banglabert
499244	None	conservative-banglabert
719788	None	conservative-banglabert
448251	Abusive	conservative-banglabert
465175	Abusive	conservative-banglabert
301951	None	conservative-banglabert
292815	None	conservative-banglabert
22587	Abusive	conservative-banglabert
574904	None	conservative-banglabert
177589	None	conservative-banglabert
471700	None	conservative-banglabert
804066	None	conservative-banglabert
930236	Abusive	conservative-banglabert
54502	Abusive	conservative-banglabert
823660	None	conservative-banglabert
775457	None	conservative-banglabert
136794	None	conservative-banglabert
875714	Abusive	conservative-banglabert
938944	None	conservative-banglabert
814786	Profane	conservative-banglabert
271235	Political Hate	conservative-banglabert
457839	Abusive	conservative-banglabert
702770	None	conservative-banglabert
315726	None	conservative-banglabert
623897	Political Hate	conservative-banglabert
868097	Abusive	conservative-banglabert
696872	Abusive	conservative-banglabert
926301	None	conservative-banglabert
841184	None	conservative-banglabert
653425	None	conservative-banglabert
458157	None	conservative-banglabert
778865	None	conservative-banglabert
102483	None	conservative-banglabert
812839	Abusive	conservative-banglabert
765043	None	conservative-banglabert
688726	Abusive	conservative-banglabert
274836	None	conservative-banglabert
588784	None	conservative-banglabert
444189	None	conservative-banglabert
96657	Political Hate	conservative-banglabert
428897	None	conservative-banglabert
452247	None	conservative-banglabert
450854	None	conservative-banglabert
783310	Profane	conservative-banglabert
557948	Profane	conservative-banglabert
13596	None	conservative-banglabert
698973	Abusive	conservative-banglabert
334302	None	conservative-banglabert
332710	None	conservative-banglabert
877626	Profane	conservative-banglabert
613070	Abusive	conservative-banglabert
765379	None	conservative-banglabert
205042	Political Hate	conservative-banglabert
79577	None	conservative-banglabert
375840	Religious Hate	conservative-banglabert
621790	None	conservative-banglabert
416094	None	conservative-banglabert
906942	None	conservative-banglabert
907600	Abusive	conservative-banglabert
387822	None	conservative-banglabert
912318	None	conservative-banglabert
715769	None	conservative-banglabert
115266	Political Hate	conservative-banglabert
359621	None	conservative-banglabert
502011	None	conservative-banglabert
8916	None	conservative-banglabert
788091	None	conservative-banglabert
53949	None	conservative-banglabert
743341	Abusive	conservative-banglabert
173717	Profane	conservative-banglabert
301208	Political Hate	conservative-banglabert
53060	Profane	conservative-banglabert
434313	None	conservative-banglabert
704825	None	conservative-banglabert
833372	None	conservative-banglabert
103216	None	conservative-banglabert
38708	Political Hate	conservative-banglabert
823184	Political Hate	conservative-banglabert
717825	None	conservative-banglabert
621058	None	conservative-banglabert
339276	Profane	conservative-banglabert
100344	None	conservative-banglabert
621974	None	conservative-banglabert
816458	Profane	conservative-banglabert
686929	Abusive	conservative-banglabert
503923	None	conservative-banglabert
136094	Abusive	conservative-banglabert
614900	None	conservative-banglabert
151191	None	conservative-banglabert
857651	Political Hate	conservative-banglabert
813553	None	conservative-banglabert
638381	Profane	conservative-banglabert
461957	None	conservative-banglabert
3050	None	conservative-banglabert
674325	None	conservative-banglabert
582779	None	conservative-banglabert
422149	None	conservative-banglabert
560191	None	conservative-banglabert
276129	None	conservative-banglabert
660322	None	conservative-banglabert
576091	None	conservative-banglabert
929412	Abusive	conservative-banglabert
610645	None	conservative-banglabert
845453	None	conservative-banglabert
534207	Abusive	conservative-banglabert
279670	None	conservative-banglabert
8211	Political Hate	conservative-banglabert
422483	Profane	conservative-banglabert
201554	Political Hate	conservative-banglabert
927564	Political Hate	conservative-banglabert
84613	None	conservative-banglabert
883789	None	conservative-banglabert
157085	Political Hate	conservative-banglabert
636326	Abusive	conservative-banglabert
27238	Political Hate	conservative-banglabert
301302	Political Hate	conservative-banglabert
225647	Abusive	conservative-banglabert
508257	Profane	conservative-banglabert
828042	None	conservative-banglabert
136261	None	conservative-banglabert
184663	Abusive	conservative-banglabert
260819	Political Hate	conservative-banglabert
320771	Abusive	conservative-banglabert
844495	Abusive	conservative-banglabert
729147	Profane	conservative-banglabert
743037	None	conservative-banglabert
900468	None	conservative-banglabert
282801	None	conservative-banglabert
146859	None	conservative-banglabert
572067	Political Hate	conservative-banglabert
820729	Profane	conservative-banglabert
916273	Religious Hate	conservative-banglabert
362728	None	conservative-banglabert
785536	None	conservative-banglabert
510199	Sexism	conservative-banglabert
602001	None	conservative-banglabert
455771	Abusive	conservative-banglabert
314619	None	conservative-banglabert
654236	Abusive	conservative-banglabert
41825	None	conservative-banglabert
273692	None	conservative-banglabert
516444	Abusive	conservative-banglabert
790177	None	conservative-banglabert
568968	Abusive	conservative-banglabert
588029	None	conservative-banglabert
394528	None	conservative-banglabert
157640	None	conservative-banglabert
348925	None	conservative-banglabert
267892	None	conservative-banglabert
390592	None	conservative-banglabert
33767	None	conservative-banglabert
103647	None	conservative-banglabert
160816	None	conservative-banglabert
426405	Religious Hate	conservative-banglabert
415104	None	conservative-banglabert
934561	None	conservative-banglabert
804104	Political Hate	conservative-banglabert
114367	None	conservative-banglabert
487158	Abusive	conservative-banglabert
597402	None	conservative-banglabert
602348	None	conservative-banglabert
748229	None	conservative-banglabert
360900	Profane	conservative-banglabert
766260	Abusive	conservative-banglabert
95028	None	conservative-banglabert
4537	Profane	conservative-banglabert
626559	None	conservative-banglabert
742807	None	conservative-banglabert
935564	Profane	conservative-banglabert
49664	None	conservative-banglabert
332817	None	conservative-banglabert
657618	None	conservative-banglabert
682896	None	conservative-banglabert
583961	Abusive	conservative-banglabert
56204	None	conservative-banglabert
861101	None	conservative-banglabert
816088	Political Hate	conservative-banglabert
596947	Political Hate	conservative-banglabert
35763	None	conservative-banglabert
441727	None	conservative-banglabert
509376	None	conservative-banglabert
601134	Political Hate	conservative-banglabert
321412	None	conservative-banglabert
792470	None	conservative-banglabert
86277	Abusive	conservative-banglabert
670330	None	conservative-banglabert
687332	None	conservative-banglabert
830544	Abusive	conservative-banglabert
851447	Abusive	conservative-banglabert
333618	Abusive	conservative-banglabert
778102	Abusive	conservative-banglabert
891964	Profane	conservative-banglabert
484737	None	conservative-banglabert
573692	Abusive	conservative-banglabert
730950	None	conservative-banglabert
246433	Political Hate	conservative-banglabert
682873	Abusive	conservative-banglabert
395061	Political Hate	conservative-banglabert
68902	Political Hate	conservative-banglabert
99514	None	conservative-banglabert
326993	None	conservative-banglabert
813381	Political Hate	conservative-banglabert
171914	None	conservative-banglabert
278385	Sexism	conservative-banglabert
878840	None	conservative-banglabert
624224	None	conservative-banglabert
208938	Political Hate	conservative-banglabert
821083	Political Hate	conservative-banglabert
51737	None	conservative-banglabert
310267	Abusive	conservative-banglabert
610440	Political Hate	conservative-banglabert
287375	None	conservative-banglabert
767104	None	conservative-banglabert
646050	None	conservative-banglabert
629714	None	conservative-banglabert
645705	Political Hate	conservative-banglabert
841185	Abusive	conservative-banglabert
537952	Profane	conservative-banglabert
429469	None	conservative-banglabert
454168	Profane	conservative-banglabert
312920	Abusive	conservative-banglabert
876932	None	conservative-banglabert
502862	Abusive	conservative-banglabert
225623	Political Hate	conservative-banglabert
457310	None	conservative-banglabert
881144	Abusive	conservative-banglabert
397367	None	conservative-banglabert
148513	None	conservative-banglabert
134781	None	conservative-banglabert
626757	None	conservative-banglabert
380702	None	conservative-banglabert
228882	Abusive	conservative-banglabert
764313	Abusive	conservative-banglabert
64543	Political Hate	conservative-banglabert
563101	Political Hate	conservative-banglabert
692558	None	conservative-banglabert
37238	Abusive	conservative-banglabert
332204	None	conservative-banglabert
201393	Political Hate	conservative-banglabert
296747	Abusive	conservative-banglabert
830793	None	conservative-banglabert
845825	None	conservative-banglabert
653118	Political Hate	conservative-banglabert
586993	None	conservative-banglabert
207127	Profane	conservative-banglabert
185297	None	conservative-banglabert
384599	Abusive	conservative-banglabert
250757	None	conservative-banglabert
674011	None	conservative-banglabert
568778	None	conservative-banglabert
481347	None	conservative-banglabert
288108	Abusive	conservative-banglabert
814045	None	conservative-banglabert
836563	Profane	conservative-banglabert
41934	Political Hate	conservative-banglabert
870959	Abusive	conservative-banglabert
681972	None	conservative-banglabert
577353	None	conservative-banglabert
92820	None	conservative-banglabert
592507	None	conservative-banglabert
838458	None	conservative-banglabert
665334	None	conservative-banglabert
192044	Abusive	conservative-banglabert
16230	Political Hate	conservative-banglabert
347271	None	conservative-banglabert
565737	None	conservative-banglabert
400315	None	conservative-banglabert
845313	Abusive	conservative-banglabert
874169	None	conservative-banglabert
805648	Abusive	conservative-banglabert
780400	Religious Hate	conservative-banglabert
676984	Political Hate	conservative-banglabert
680565	Political Hate	conservative-banglabert
224020	Political Hate	conservative-banglabert
503050	Abusive	conservative-banglabert
596727	Profane	conservative-banglabert
745868	None	conservative-banglabert
181974	Profane	conservative-banglabert
660131	Abusive	conservative-banglabert
681272	None	conservative-banglabert
806115	Abusive	conservative-banglabert
829990	None	conservative-banglabert
207084	Abusive	conservative-banglabert
45526	Profane	conservative-banglabert
384502	Abusive	conservative-banglabert
67299	Political Hate	conservative-banglabert
183338	None	conservative-banglabert
412667	Profane	conservative-banglabert
485086	None	conservative-banglabert
302738	None	conservative-banglabert
203961	Political Hate	conservative-banglabert
640149	Abusive	conservative-banglabert
863596	Abusive	conservative-banglabert
760544	Religious Hate	conservative-banglabert
821927	None	conservative-banglabert
213646	Political Hate	conservative-banglabert
521550	None	conservative-banglabert
756585	None	conservative-banglabert
546219	None	conservative-banglabert
384145	None	conservative-banglabert
651042	None	conservative-banglabert
3884	Abusive	conservative-banglabert
849693	None	conservative-banglabert
450080	None	conservative-banglabert
316710	Abusive	conservative-banglabert
213786	None	conservative-banglabert
16106	None	conservative-banglabert
403861	None	conservative-banglabert
626776	None	conservative-banglabert
797572	Political Hate	conservative-banglabert
786348	None	conservative-banglabert
391499	None	conservative-banglabert
415302	None	conservative-banglabert
574160	None	conservative-banglabert
214005	Profane	conservative-banglabert
153930	Abusive	conservative-banglabert
73055	Profane	conservative-banglabert
3685	None	conservative-banglabert
837050	Abusive	conservative-banglabert
61904	None	conservative-banglabert
198557	Political Hate	conservative-banglabert
498997	Profane	conservative-banglabert
193809	None	conservative-banglabert
748796	Abusive	conservative-banglabert
911814	Abusive	conservative-banglabert
47629	None	conservative-banglabert
78765	None	conservative-banglabert
170734	Abusive	conservative-banglabert
797101	Profane	conservative-banglabert
306050	Abusive	conservative-banglabert
540555	None	conservative-banglabert
573177	None	conservative-banglabert
16318	Political Hate	conservative-banglabert
772051	Political Hate	conservative-banglabert
743450	None	conservative-banglabert
93486	None	conservative-banglabert
204987	Religious Hate	conservative-banglabert
864370	None	conservative-banglabert
537989	None	conservative-banglabert
161323	None	conservative-banglabert
768666	Abusive	conservative-banglabert
712587	None	conservative-banglabert
87624	None	conservative-banglabert
622514	None	conservative-banglabert
110401	Abusive	conservative-banglabert
576806	None	conservative-banglabert
176578	None	conservative-banglabert
402835	Political Hate	conservative-banglabert
347841	Profane	conservative-banglabert
783575	Sexism	conservative-banglabert
193923	Political Hate	conservative-banglabert
407816	Profane	conservative-banglabert
754902	Political Hate	conservative-banglabert
869425	Profane	conservative-banglabert
225853	Political Hate	conservative-banglabert
279642	None	conservative-banglabert
592407	None	conservative-banglabert
361078	None	conservative-banglabert
873621	None	conservative-banglabert
842492	None	conservative-banglabert
188130	Political Hate	conservative-banglabert
920004	Abusive	conservative-banglabert
356369	None	conservative-banglabert
638332	None	conservative-banglabert
339871	Abusive	conservative-banglabert
422897	None	conservative-banglabert
689215	Abusive	conservative-banglabert
192113	Political Hate	conservative-banglabert
370198	Abusive	conservative-banglabert
237652	Political Hate	conservative-banglabert
502483	None	conservative-banglabert
404032	None	conservative-banglabert
706865	None	conservative-banglabert
528970	None	conservative-banglabert
511557	None	conservative-banglabert
288760	Political Hate	conservative-banglabert
930584	Abusive	conservative-banglabert
716604	Abusive	conservative-banglabert
209132	Profane	conservative-banglabert
643463	None	conservative-banglabert
449380	None	conservative-banglabert
462089	Abusive	conservative-banglabert
807418	None	conservative-banglabert
844999	Abusive	conservative-banglabert
116809	Abusive	conservative-banglabert
798398	None	conservative-banglabert
571713	None	conservative-banglabert
104993	Political Hate	conservative-banglabert
73504	None	conservative-banglabert
744976	None	conservative-banglabert
786776	None	conservative-banglabert
517151	None	conservative-banglabert
228467	Abusive	conservative-banglabert
711529	None	conservative-banglabert
133630	None	conservative-banglabert
892817	Abusive	conservative-banglabert
15587	Political Hate	conservative-banglabert
746885	None	conservative-banglabert
388610	None	conservative-banglabert
569875	None	conservative-banglabert
619363	Abusive	conservative-banglabert
232667	Political Hate	conservative-banglabert
203527	Religious Hate	conservative-banglabert
177262	None	conservative-banglabert
484446	None	conservative-banglabert
397335	None	conservative-banglabert
344074	None	conservative-banglabert
112702	Political Hate	conservative-banglabert
316577	None	conservative-banglabert
185341	Political Hate	conservative-banglabert
778849	Profane	conservative-banglabert
226116	Abusive	conservative-banglabert
627599	Abusive	conservative-banglabert
915497	Abusive	conservative-banglabert
19709	None	conservative-banglabert
904157	None	conservative-banglabert
445126	None	conservative-banglabert
795550	Abusive	conservative-banglabert
358359	None	conservative-banglabert
869256	Profane	conservative-banglabert
912382	None	conservative-banglabert
334303	Abusive	conservative-banglabert
572465	None	conservative-banglabert
792708	None	conservative-banglabert
829977	None	conservative-banglabert
10084	None	conservative-banglabert
114377	Profane	conservative-banglabert
174499	Profane	conservative-banglabert
772600	None	conservative-banglabert
815939	None	conservative-banglabert
210779	Political Hate	conservative-banglabert
232512	Abusive	conservative-banglabert
752965	None	conservative-banglabert
902112	None	conservative-banglabert
386496	None	conservative-banglabert
888381	None	conservative-banglabert
549623	None	conservative-banglabert
387440	Abusive	conservative-banglabert
205075	Abusive	conservative-banglabert
443396	Political Hate	conservative-banglabert
286646	None	conservative-banglabert
233281	Abusive	conservative-banglabert
76617	Abusive	conservative-banglabert
844136	None	conservative-banglabert
614346	Abusive	conservative-banglabert
650675	Abusive	conservative-banglabert
710487	Abusive	conservative-banglabert
639974	Political Hate	conservative-banglabert
120461	None	conservative-banglabert
779200	Political Hate	conservative-banglabert
24935	Profane	conservative-banglabert
656921	None	conservative-banglabert
697637	None	conservative-banglabert
241306	Political Hate	conservative-banglabert
320725	None	conservative-banglabert
817929	Political Hate	conservative-banglabert
428614	None	conservative-banglabert
265909	None	conservative-banglabert
846600	Abusive	conservative-banglabert
557248	None	conservative-banglabert
73633	None	conservative-banglabert
259403	Abusive	conservative-banglabert
792206	None	conservative-banglabert
8453	None	conservative-banglabert
312281	None	conservative-banglabert
242867	Abusive	conservative-banglabert
184018	None	conservative-banglabert
122742	Sexism	conservative-banglabert
315150	None	conservative-banglabert
807931	Abusive	conservative-banglabert
857167	Abusive	conservative-banglabert
244090	Political Hate	conservative-banglabert
683490	None	conservative-banglabert
149901	Political Hate	conservative-banglabert
665915	None	conservative-banglabert
667068	None	conservative-banglabert
291602	Profane	conservative-banglabert
29995	Profane	conservative-banglabert
711354	None	conservative-banglabert
317863	Abusive	conservative-banglabert
384929	None	conservative-banglabert
620146	None	conservative-banglabert
879389	None	conservative-banglabert
438732	None	conservative-banglabert
602579	Political Hate	conservative-banglabert
138734	None	conservative-banglabert
489540	None	conservative-banglabert
183626	None	conservative-banglabert
411408	Abusive	conservative-banglabert
342776	None	conservative-banglabert
366955	None	conservative-banglabert
34917	Sexism	conservative-banglabert
135629	Profane	conservative-banglabert
580182	Political Hate	conservative-banglabert
384710	None	conservative-banglabert
797535	None	conservative-banglabert
872350	None	conservative-banglabert
928365	None	conservative-banglabert
850189	None	conservative-banglabert
701965	None	conservative-banglabert
696396	None	conservative-banglabert
930963	None	conservative-banglabert
367753	Abusive	conservative-banglabert
808574	None	conservative-banglabert
508367	Abusive	conservative-banglabert
762552	Profane	conservative-banglabert
923107	None	conservative-banglabert
103677	Profane	conservative-banglabert
764559	Political Hate	conservative-banglabert
186027	Profane	conservative-banglabert
730417	None	conservative-banglabert
547096	Abusive	conservative-banglabert
589698	None	conservative-banglabert
932119	None	conservative-banglabert
361130	None	conservative-banglabert
771994	None	conservative-banglabert
800273	None	conservative-banglabert
929113	None	conservative-banglabert
612681	Political Hate	conservative-banglabert
540886	Religious Hate	conservative-banglabert
76530	Political Hate	conservative-banglabert
368360	Political Hate	conservative-banglabert
42627	Abusive	conservative-banglabert
655922	None	conservative-banglabert
830422	Religious Hate	conservative-banglabert
707371	None	conservative-banglabert
624343	Profane	conservative-banglabert
315838	Abusive	conservative-banglabert
663306	None	conservative-banglabert
341734	Abusive	conservative-banglabert
587897	None	conservative-banglabert
731597	Political Hate	conservative-banglabert
878430	Abusive	conservative-banglabert
157600	Abusive	conservative-banglabert
282324	Political Hate	conservative-banglabert
110982	Political Hate	conservative-banglabert
256834	Political Hate	conservative-banglabert
460441	None	conservative-banglabert
502882	None	conservative-banglabert
270483	None	conservative-banglabert
564502	None	conservative-banglabert
545027	None	conservative-banglabert
705820	None	conservative-banglabert
223074	None	conservative-banglabert
712563	None	conservative-banglabert
786291	Abusive	conservative-banglabert
406086	None	conservative-banglabert
212373	Profane	conservative-banglabert
772011	Abusive	conservative-banglabert
62598	Political Hate	conservative-banglabert
759710	None	conservative-banglabert
124726	None	conservative-banglabert
885039	Abusive	conservative-banglabert
890300	None	conservative-banglabert
837166	None	conservative-banglabert
261577	None	conservative-banglabert
852824	None	conservative-banglabert
773153	None	conservative-banglabert
325882	Political Hate	conservative-banglabert
539356	None	conservative-banglabert
685958	Abusive	conservative-banglabert
443019	None	conservative-banglabert
522542	Abusive	conservative-banglabert
100317	Political Hate	conservative-banglabert
697605	None	conservative-banglabert
188408	Abusive	conservative-banglabert
831237	None	conservative-banglabert
342024	None	conservative-banglabert
771583	None	conservative-banglabert
648562	None	conservative-banglabert
726880	Political Hate	conservative-banglabert
456802	None	conservative-banglabert
840797	Profane	conservative-banglabert
507214	None	conservative-banglabert
581617	None	conservative-banglabert
498531	Abusive	conservative-banglabert
668888	Abusive	conservative-banglabert
794630	None	conservative-banglabert
57793	Abusive	conservative-banglabert
349916	None	conservative-banglabert
145312	Abusive	conservative-banglabert
645718	None	conservative-banglabert
315530	Profane	conservative-banglabert
85788	None	conservative-banglabert
374045	Religious Hate	conservative-banglabert
18416	Political Hate	conservative-banglabert
85902	None	conservative-banglabert
2092	None	conservative-banglabert
632466	None	conservative-banglabert
808144	None	conservative-banglabert
707345	None	conservative-banglabert
290261	None	conservative-banglabert
586553	None	conservative-banglabert
287270	Political Hate	conservative-banglabert
922568	None	conservative-banglabert
536512	None	conservative-banglabert
45254	Profane	conservative-banglabert
384075	Abusive	conservative-banglabert
208604	Abusive	conservative-banglabert
375127	Political Hate	conservative-banglabert
772083	None	conservative-banglabert
776108	None	conservative-banglabert
201534	Political Hate	conservative-banglabert
498295	None	conservative-banglabert
147804	None	conservative-banglabert
574997	Abusive	conservative-banglabert
46159	None	conservative-banglabert
263079	None	conservative-banglabert
66135	Abusive	conservative-banglabert
754006	None	conservative-banglabert
927819	None	conservative-banglabert
587604	None	conservative-banglabert
394451	Abusive	conservative-banglabert
469761	Abusive	conservative-banglabert
542231	None	conservative-banglabert
771934	None	conservative-banglabert
630450	Abusive	conservative-banglabert
745298	None	conservative-banglabert
3528	None	conservative-banglabert
430654	Profane	conservative-banglabert
437577	Profane	conservative-banglabert
721276	None	conservative-banglabert
366055	None	conservative-banglabert
708210	None	conservative-banglabert
715431	None	conservative-banglabert
99675	Abusive	conservative-banglabert
657679	None	conservative-banglabert
171866	None	conservative-banglabert
868503	Religious Hate	conservative-banglabert
408876	Abusive	conservative-banglabert
525520	None	conservative-banglabert
393887	None	conservative-banglabert
572948	None	conservative-banglabert
931362	Abusive	conservative-banglabert
57799	Abusive	conservative-banglabert
620257	Political Hate	conservative-banglabert
897779	Abusive	conservative-banglabert
474236	Abusive	conservative-banglabert
844305	None	conservative-banglabert
816607	Abusive	conservative-banglabert
330129	None	conservative-banglabert
504653	None	conservative-banglabert
905410	None	conservative-banglabert
773590	Political Hate	conservative-banglabert
876730	None	conservative-banglabert
90161	Abusive	conservative-banglabert
616887	None	conservative-banglabert
677553	Political Hate	conservative-banglabert
131223	None	conservative-banglabert
859398	Political Hate	conservative-banglabert
569587	Political Hate	conservative-banglabert
848507	Political Hate	conservative-banglabert
645545	None	conservative-banglabert
342972	Abusive	conservative-banglabert
901035	None	conservative-banglabert
822513	None	conservative-banglabert
395310	Political Hate	conservative-banglabert
608747	Political Hate	conservative-banglabert
659923	None	conservative-banglabert
709496	None	conservative-banglabert
536764	None	conservative-banglabert
6992	Abusive	conservative-banglabert
882986	None	conservative-banglabert
300908	None	conservative-banglabert
475630	None	conservative-banglabert
901999	None	conservative-banglabert
908632	None	conservative-banglabert
236956	Political Hate	conservative-banglabert
458769	None	conservative-banglabert
120726	None	conservative-banglabert
580608	None	conservative-banglabert
511438	None	conservative-banglabert
180423	None	conservative-banglabert
653511	None	conservative-banglabert
861639	None	conservative-banglabert
356228	None	conservative-banglabert
176766	Abusive	conservative-banglabert
652925	Political Hate	conservative-banglabert
545212	None	conservative-banglabert
421534	Political Hate	conservative-banglabert
118743	Abusive	conservative-banglabert
557649	Abusive	conservative-banglabert
411649	Religious Hate	conservative-banglabert
400910	Political Hate	conservative-banglabert
835685	Abusive	conservative-banglabert
740539	Abusive	conservative-banglabert
586148	None	conservative-banglabert
97121	Profane	conservative-banglabert
211064	Political Hate	conservative-banglabert
254790	Political Hate	conservative-banglabert
103895	None	conservative-banglabert
156546	None	conservative-banglabert
852889	None	conservative-banglabert
552694	None	conservative-banglabert
632731	None	conservative-banglabert
454837	Abusive	conservative-banglabert
700667	None	conservative-banglabert
48804	None	conservative-banglabert
376203	Religious Hate	conservative-banglabert
189844	Abusive	conservative-banglabert
663042	Political Hate	conservative-banglabert
168206	Political Hate	conservative-banglabert
47280	Political Hate	conservative-banglabert
658969	Abusive	conservative-banglabert
316017	Abusive	conservative-banglabert
415721	None	conservative-banglabert
795690	Political Hate	conservative-banglabert
183085	Political Hate	conservative-banglabert
582115	Abusive	conservative-banglabert
210310	None	conservative-banglabert
238335	Abusive	conservative-banglabert
651865	None	conservative-banglabert
152928	None	conservative-banglabert
163734	None	conservative-banglabert
705475	Religious Hate	conservative-banglabert
151429	Profane	conservative-banglabert
262993	None	conservative-banglabert
39760	None	conservative-banglabert
369992	None	conservative-banglabert
544751	None	conservative-banglabert
382531	None	conservative-banglabert
293053	None	conservative-banglabert
178903	None	conservative-banglabert
891284	Abusive	conservative-banglabert
585288	None	conservative-banglabert
636851	Abusive	conservative-banglabert
666137	None	conservative-banglabert
502707	Abusive	conservative-banglabert
239019	Political Hate	conservative-banglabert
202898	Profane	conservative-banglabert
416889	None	conservative-banglabert
361315	None	conservative-banglabert
69363	Political Hate	conservative-banglabert
597222	None	conservative-banglabert
701775	None	conservative-banglabert
208382	Abusive	conservative-banglabert
919121	None	conservative-banglabert
332583	None	conservative-banglabert
143108	None	conservative-banglabert
77995	None	conservative-banglabert
483981	Political Hate	conservative-banglabert
780522	Abusive	conservative-banglabert
